date,Month,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel,Estacao
2017-05-15 21:05:01,5,33.75,33.2,52.0,14.1,77.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:10:01,5,33.69,33.1,52.0,14.0,81.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:15:01,5,33.71,33.2,57.0,13.8,82.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:20:02,5,33.73,33.2,56.0,13.7,88.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:25:01,5,33.72,33.2,56.0,13.4,89.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:30:01,5,33.7,33.2,55.0,13.4,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:35:01,5,33.72,33.2,55.0,13.2,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:40:01,5,33.68,33.2,54.0,13.4,94.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:45:01,5,33.66,33.2,55.0,13.2,94.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:50:01,5,33.72,33.2,55.0,13.1,95.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 21:55:02,5,33.75,33.2,55.0,13.1,96.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:00:01,5,33.64,33.2,60.0,12.9,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:05:01,5,33.62,33.3,54.0,12.8,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:10:01,5,33.67,33.2,55.0,12.6,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:15:01,5,33.63,33.1,55.0,12.3,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:20:01,5,33.65,33.2,55.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:25:02,5,33.65,33.1,55.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:30:02,5,33.63,32.9,54.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:35:01,5,33.62,32.9,52.0,12.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:40:01,5,33.57,32.9,52.0,12.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:45:01,5,33.6,33.1,56.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:50:01,5,33.61,33.3,56.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 22:55:01,5,33.58,33.2,58.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:00:01,5,33.49,33.2,59.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:05:01,5,33.55,33.1,58.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:10:01,5,33.5,33.1,58.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:15:01,5,33.53,33.1,58.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:20:01,5,33.49,33.2,64.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:25:01,5,33.46,33.2,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:30:01,5,33.53,33.2,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:35:01,5,33.52,33.3,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:40:01,5,33.53,33.2,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:45:01,5,33.56,33.2,59.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:50:01,5,33.49,33.1,59.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-15 23:55:01,5,33.49,33.1,55.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:00:01,5,33.45,33.2,56.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:10:02,5,33.5,32.9,55.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:15:01,5,33.42,32.9,55.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:20:01,5,33.41,32.9,56.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:25:01,5,33.44,33.1,56.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:30:01,5,33.42,32.9,60.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:35:01,5,33.47,33.1,60.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:40:01,5,33.4,33.1,56.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:45:02,5,33.39,33.2,57.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:50:01,5,33.45,33.2,60.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 00:55:01,5,33.4,32.9,52.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:00:01,5,33.4,32.8,53.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:05:01,5,33.38,33.1,60.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:10:01,5,33.42,33.1,62.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:15:01,5,33.33,33.1,56.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:20:01,5,33.28,33.2,60.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:25:02,5,33.33,33.2,60.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:30:01,5,33.38,33.2,60.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:35:01,5,33.31,33.2,59.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:40:01,5,33.36,33.2,59.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:45:01,5,33.33,33.4,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:50:01,5,33.36,33.4,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 01:55:01,5,33.32,33.4,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:00:01,5,33.25,33.2,54.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:05:01,5,33.28,33.1,54.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:10:01,5,33.34,33.2,60.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:15:01,5,33.28,33.4,61.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:20:01,5,33.29,33.3,60.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:25:01,5,33.33,33.2,60.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:30:01,5,33.28,33.2,60.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:35:01,5,33.34,33.1,58.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:40:01,5,33.29,32.8,57.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:45:01,5,33.31,32.7,56.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:50:01,5,33.26,32.9,56.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 02:55:01,5,33.3,32.9,60.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:00:01,5,33.27,32.9,59.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:05:01,5,33.26,32.7,58.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:10:01,5,33.27,33.1,62.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:15:01,5,33.32,32.9,62.0,11.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:20:01,5,33.25,32.9,60.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:25:01,5,33.32,32.9,60.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:30:01,5,33.28,33.1,56.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:35:01,5,33.25,33.2,57.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:40:01,5,33.28,33.1,57.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:45:01,5,33.23,33.1,57.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:50:02,5,33.24,33.1,56.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 03:55:01,5,33.28,32.8,56.0,10.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:00:01,5,33.23,33.1,55.0,10.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:05:01,5,33.25,33.1,60.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:10:01,5,33.22,33.3,61.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:15:01,5,33.23,33.3,59.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:20:01,5,33.22,33.4,60.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:25:01,5,33.25,33.2,59.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:30:01,5,33.23,33.2,58.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:35:01,5,33.2,33.3,58.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:40:01,5,33.2,33.3,57.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:45:02,5,33.23,33.2,59.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:50:01,5,33.2,33.2,52.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 04:55:01,5,33.24,33.2,59.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:00:01,5,33.2,33.3,58.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:05:01,5,33.21,33.2,58.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:10:01,5,33.11,33.4,54.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:15:01,5,33.2,33.4,54.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:20:01,5,33.15,33.6,61.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:25:01,5,33.17,33.4,54.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:30:01,5,33.18,33.6,55.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:35:01,5,33.15,33.2,56.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:40:01,5,33.09,33.4,56.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:45:01,5,33.17,33.2,52.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:50:01,5,33.17,33.4,57.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 05:55:01,5,33.25,33.6,57.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:00:01,5,33.15,33.2,56.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:05:01,5,33.17,33.3,60.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:10:01,5,33.09,33.2,59.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:15:01,5,33.17,33.2,58.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:20:01,5,33.18,33.3,58.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:25:01,5,33.19,33.4,58.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:30:01,5,33.14,33.2,54.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:35:01,5,33.16,33.1,55.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:40:01,5,33.13,33.2,56.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:45:01,5,33.18,33.2,57.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:50:01,5,33.15,33.2,57.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 06:55:01,5,33.15,33.2,57.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:00:01,5,33.13,33.2,57.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:05:01,5,33.08,33.2,57.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:10:01,5,33.16,33.2,57.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:15:02,5,33.12,33.2,56.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:20:01,5,33.03,33.3,56.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:25:01,5,33.06,33.3,56.0,10.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:30:01,5,33.06,33.2,56.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:35:01,5,33.09,33.2,55.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:40:02,5,33.05,33.2,55.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:45:01,5,33.07,33.3,55.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:50:01,5,33.07,33.3,55.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 07:55:01,5,33.06,33.3,54.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:00:02,5,33.03,33.4,56.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:05:01,5,33.05,33.3,55.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:10:01,5,33.05,33.3,55.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:15:01,5,33.05,33.3,54.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:20:01,5,32.98,33.3,54.0,11.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:25:01,5,33.03,33.4,54.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:30:01,5,33.02,33.4,53.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:35:01,5,33.03,33.3,51.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:40:01,5,32.96,33.2,52.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:45:01,5,33.04,33.2,48.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:50:01,5,32.98,33.2,48.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 08:55:01,5,32.99,33.2,50.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:00:02,5,32.99,33.2,50.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:05:01,5,32.98,33.2,45.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:10:01,5,32.96,33.3,52.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:15:01,5,32.87,33.4,53.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:20:02,5,32.99,33.3,52.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:25:01,5,32.94,33.2,53.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:30:01,5,32.91,33.2,52.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:35:01,5,32.88,33.2,52.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:40:01,5,32.98,33.3,44.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:45:01,5,32.95,33.4,48.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:50:01,5,32.96,33.4,49.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 09:55:02,5,32.93,33.4,50.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:00:01,5,32.88,33.3,51.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:05:01,5,32.87,33.4,51.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:10:01,5,32.89,33.4,51.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:15:01,5,32.97,33.2,50.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:20:01,5,32.93,33.3,50.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:25:01,5,32.91,33.3,50.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:30:01,5,32.87,33.2,47.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:35:01,5,32.88,33.4,51.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:40:01,5,32.88,33.4,51.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:45:01,5,32.87,33.3,50.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:50:01,5,32.95,33.4,50.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 10:55:01,5,32.89,33.3,50.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:00:01,5,32.94,33.3,49.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:05:01,5,32.88,33.3,49.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:10:01,5,32.93,33.3,48.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:15:01,5,32.89,33.3,48.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:20:02,5,32.84,33.4,49.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:25:01,5,32.87,33.3,45.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:30:02,5,32.89,33.3,50.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:35:01,5,32.85,33.3,49.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:40:01,5,32.84,33.3,45.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:45:01,5,32.88,33.2,45.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:50:01,5,32.83,33.3,46.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 11:55:01,5,32.86,33.4,46.0,12.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:00:01,5,32.83,33.3,46.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:05:02,5,32.88,33.3,46.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:10:01,5,32.83,33.4,47.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:15:02,5,32.77,33.4,49.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:20:01,5,32.85,33.3,49.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:25:01,5,32.82,33.3,48.0,12.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:30:01,5,32.74,33.4,48.0,12.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:35:01,5,32.8,33.4,48.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:40:01,5,32.75,33.2,48.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:45:01,5,32.76,33.2,44.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:50:01,5,32.74,33.3,51.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 12:55:01,5,32.75,33.4,50.0,13.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:00:01,5,32.79,33.4,50.0,13.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:05:01,5,32.81,33.4,49.0,13.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:10:02,5,32.76,33.4,49.0,13.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:15:01,5,32.86,33.4,50.0,13.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:20:02,5,32.84,33.4,47.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:25:01,5,32.84,33.4,47.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:30:01,5,32.76,33.3,46.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:35:01,5,32.84,33.2,46.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:40:01,5,32.79,33.3,47.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:45:02,5,32.83,33.2,47.0,12.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:50:01,5,32.88,33.3,47.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 13:55:01,5,32.87,33.4,48.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 14:00:01,5,32.88,33.2,47.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 14:05:01,5,32.87,33.3,50.0,12.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 14:10:01,5,32.88,33.3,49.0,12.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 14:15:01,5,32.89,33.3,49.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
2017-05-16 14:20:02,5,32.89,33.4,50.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4,
