date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-10-08 13:55:01,10,17.32,20.8,70,14.8,88,1554,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:00:01,10,17.27,20.9,70,14.8,88,1582,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:05:02,10,17.27,21.0,70,15.2,89,1602,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:10:01,10,17.27,21.2,70,15.7,88,1625,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:15:01,10,17.27,21.3,70,15.8,86,1649,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:20:01,10,17.31,21.5,70,15.9,84,1666,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:25:01,10,17.31,21.6,70,16.3,82,1687,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:30:01,10,17.26,21.7,70,16.3,82,1698,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:35:01,10,17.26,22.1,71,16.3,79,1712,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:40:01,10,17.26,22.4,71,16.6,78,1722,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:45:01,10,17.25,22.6,71,16.9,81,1726,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:50:01,10,17.26,22.7,70,16.9,79,1733,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 14:55:01,10,17.26,22.8,70,17.0,79,1746,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:00:01,10,17.25,23.0,70,17.3,76,1750,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:05:01,10,17.25,23.1,70,17.7,80,1757,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:10:01,10,17.25,23.3,70,18.1,80,1746,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:15:01,10,17.25,23.4,70,18.0,78,1744,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:20:01,10,17.25,23.7,70,18.4,78,1721,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:25:01,10,17.25,23.8,70,18.2,76,1695,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:30:01,10,17.25,24.0,70,18.2,76,1658,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:35:01,10,17.25,24.2,70,17.8,74,1613,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:40:01,10,17.25,24.3,70,17.5,76,1413,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:45:01,10,17.25,24.5,70,16.4,75,1150,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:50:01,10,17.25,24.6,69,16.3,75,1239,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 15:55:01,10,17.25,24.7,69,16.1,69,1252,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 16:00:01,10,17.26,24.7,69,15.9,71,1010,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 16:05:01,10,17.25,24.8,69,15.7,72,814,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 16:10:01,10,17.26,24.8,69,15.4,72,693,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 16:15:01,10,17.25,24.8,69,14.7,73,573,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 16:20:01,10,17.25,24.8,69,14.6,73,480,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 05:20:01,10,17.22,12.7,69,4.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 05:50:01,10,17.2,12.7,69,3.9,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 05:55:01,10,17.18,12.7,69,3.8,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:00:02,10,17.18,12.7,69,3.9,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:05:01,10,17.23,12.7,69,3.9,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:10:01,10,17.2,12.6,69,3.8,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:15:01,10,17.22,12.5,69,3.8,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:20:01,10,17.22,12.4,69,3.8,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:25:01,10,17.17,12.4,69,3.8,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:30:01,10,17.18,12.4,69,3.7,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:35:01,10,17.19,12.3,69,3.6,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
